SMILES,ATSc5,ATSc3,ALogP,ATSc4,BCUTp-1l,BCUTc-1h,ALogp2,BCUTw-1h,SaasC,MDEC-22,CrippenLogP,BCUTp-1h,hmax,minHBa,maxsOH,XLogP,minsOH,minsCH3,ATSc2,minHBd,Caco-2,CYP3A4,hERG,HOB,MN
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5nnn[nH]5)cc4,0.13903,-0.36814,0.40721,0.05165,0.21281,-0.62773,-0.03259,0.40113,1.0908,0.17285,0.4859,0.78216,-0.53361,-1.34108,0.53187,-0.56838,0.53718,-1.28833,0.77061,0.41366,0,1,0,0,1
OCCNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,-0.48916,-0.35821,-0.14409,0.43721,-1.46302,0.20905,-0.19264,0.40106,0.65492,0.4689,0.0621,0.77275,-0.56996,-1.35103,0.5299,-0.8445,0.30814,-1.28833,-0.06405,0.24532,0,1,1,0,1
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,1.14192,0.65737,0.73358,-0.68086,-2.94766,2.39835,0.10809,0.40106,0.41582,0.4689,1.33987,0.77287,1.8077,-1.37056,0.52942,0.69828,0.53498,-1.28833,-0.92303,0.40006,0,1,1,0,1
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0.15264,0.21136,0.23199,-0.11161,-0.43546,0.20513,-0.09402,0.40106,0.72674,0.17285,0.47768,0.7722,-0.69815,-1.34347,0.52561,-0.40556,0.5315,0.3804,0.07476,0.40116,0,1,1,0,1
CC(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0.06488,-0.19914,1.02739,0.1006,-1.52917,0.90362,0.26393,0.40106,0.59954,0.1431,1.37541,1.0949,0.27493,-1.39292,0.53743,0.39121,0.31419,0.32189,-0.00612,0.34347,0,1,1,0,1
CC(F)(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,-0.00899,-0.07683,1.07083,0.12108,-1.5292,0.90475,0.28932,0.40106,-0.1965,0.1431,1.42834,1.08633,0.95823,-1.45324,0.53279,0.50575,0.31205,-0.35568,-0.34124,0.37553,0,1,1,0,1
CC(F)(F)c1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,-0.59409,-0.04408,1.00794,0.30768,-1.52921,0.90486,0.25276,0.40106,-1.02732,-0.10287,1.51902,1.08205,1.1925,-1.49552,0.52956,0.3163,0.31046,-0.51655,-0.47092,0.40202,0,1,1,0,1
CN(c1ccc(\C=C\C(=O)O)cc1)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0.06074,0.04298,0.62404,-0.01117,-1.51281,0.90346,0.05707,0.40106,1.06081,0.17285,0.69965,1.24056,-0.35191,-1.33645,0.54076,-0.09354,0.32057,0.83094,0.17861,0.28908,0,1,1,0,1
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3C,0.56926,0.60404,0.5622,-0.25627,0.28999,1.08769,0.02996,-0.59836,-0.33453,-1.16591,-0.9015,-0.61648,-0.37466,0.74852,0.42425,-0.59562,0.4928,0.62986,0.0827,0.84934,1,0,0,1,1
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3Cl,0.12148,0.76318,0.50803,-0.415,0.2948,1.08839,0.00722,0.58855,-0.18756,-1.16591,-0.52949,-0.48492,-0.37851,-0.69674,0.43066,-0.48109,0.49445,0.6666,0.08357,0.843,1,1,0,1,1
CCC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3F,-0.05838,0.78443,-0.04557,-0.50774,0.10009,1.08892,-0.17119,-0.41063,-1.6389,-1.00568,-0.61045,-0.53747,-0.17943,0.71699,0.42424,-0.47923,0.44997,0.65269,0.0262,0.97924,1,0,0,1,1
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(O)c(F)c3)c4ccc(O)c(F)c4,0.88625,-0.47996,0.12706,0.09124,-0.47825,1.09213,-0.1261,-0.41057,-2.75969,-0.64747,-0.29559,0.43713,0.00633,0.73488,0.47022,-0.63463,0.48035,-1.28833,-0.13213,0.82153,1,0,0,0,1
Oc1ccc(cc1)C2=C(c3ccc(O)cc3)c4ccc(O)cc4OC2=O,0.64217,0.59675,0.25284,-0.42515,0.15559,1.09191,-0.08723,-0.5983,-0.53958,-0.1556,-0.47694,0.44998,-0.22885,0.77875,0.47734,-0.64763,0.50584,-1.28833,-0.00178,0.76298,0,0,0,0,1
c1ccc(cc1)c2c3ccccc3nc4cc5ccccc5cc24,0.01839,0.10569,1.53595,-0.05409,3.56923,-0.13616,0.5991,-0.72317,-0.5061,0.9956,1.17705,0.22068,-1.12612,-0.84783,-1.89854,0.8642,-1.8963,-1.28833,1.25679,-2.7892,1,0,0,1,0
FC(F)(F)c1ccc2cc3nc4ccccc4c(c5ccccc5)c3cc2c1,0.04845,0.61356,2.1652,-0.07858,-1.96033,2.45986,1.12857,-0.41051,-1.03707,0.67043,1.61884,0.24707,2.2273,3.10693,-1.89854,1.01712,-1.8963,-1.28833,-0.01269,-2.7892,1,0,1,1,1
Oc1ccc2cc3nc4ccccc4c(c5ccccc5)c3cc2c1,0.06957,0.01567,1.14334,-0.04336,0.50303,-0.281,0.33305,-0.59855,-0.44142,0.67043,1.22672,0.23175,-0.96343,2.10845,0.50958,0.16091,0.5839,-1.28833,1.1311,0.50018,0,0,0,0,1
FC(F)(F)c1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,1.01089,0.71867,2.1652,-0.97873,-1.52192,2.48335,1.12857,-0.41051,-1.23172,0.65976,1.61884,0.32624,2.44361,3.25563,-1.89854,1.409,-1.8963,-1.28833,0.07254,-2.7892,1,1,1,1,1
Oc1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,-0.04328,-0.39137,1.14334,0.27401,1.37984,-1.04516,0.33305,-0.59855,-0.52782,0.65976,1.22672,0.26498,-0.89565,2.261,0.63384,0.68343,0.71188,-1.28833,1.15232,0.03568,0,0,0,1,1
Clc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,0.23699,0.08061,1.79302,-0.2485,2.7836,-0.97085,0.80006,0.58859,0.16057,0.67599,1.603,0.31278,-1.14801,-0.59353,-1.89854,1.09079,-1.8963,-1.28833,1.2183,-2.7892,1,1,1,1,1
Oc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,0.33972,0.03487,1.14334,-0.33998,0.52554,-0.19261,0.33305,-0.59855,-0.48332,0.67599,1.22672,0.24283,-0.80074,2.12369,0.52199,0.68343,0.59669,-1.28833,1.16121,0.49288,0,0,0,0,1
Clc1c2ccccc2cc3c(c4ccccc4)c5ccccc5nc13,-0.02578,-0.20835,1.79302,0.17109,3.59603,-0.65075,0.80006,0.58859,0.17396,0.64055,1.603,0.40488,-1.15591,-0.61987,-1.89854,0.96016,-1.8963,-1.28833,1.21263,-2.7892,1,1,0,1,1
Oc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(Cl)cc5,-0.10111,-0.72334,0.43154,0.69327,0.94384,-0.13184,-0.02328,0.58859,1.2927,1.18753,1.03421,1.18949,-0.55041,-1.35056,0.55616,0.25563,0.63187,-1.28833,0.1077,0.2074,0,1,1,0,1
Oc1ccc2Cc3sc4cc(O)ccc4c3C(c5ccc(OCCN6CCCCC6)cc5)c2c1,-0.21169,-0.76351,0.09938,0.85108,0.86454,-1.38851,-0.13397,0.40106,2.22806,1.30489,0.69576,1.07652,-0.0547,-1.26795,0.62434,-0.19012,0.64139,-1.28833,0.2844,-0.15941,0,1,1,0,1
CN(C)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,0.62621,0.18289,-0.24889,-0.13178,0.14293,1.10348,-0.21205,-0.5983,-0.22487,0.07429,0.0812,0.1003,-0.20004,-0.23336,0.50526,-0.61729,0.53183,0.79805,-0.92176,-0.55733,0,1,0,0,1
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,0.74381,0.00865,0.10029,-0.12035,0.143,1.10356,-0.13372,-0.5983,-0.21033,0.42652,0.58981,0.10215,-0.21,-0.15828,0.51299,-0.09354,0.53892,0.94697,-0.83881,-0.61032,0,1,1,0,1
Oc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,0.74147,0.03626,-0.77697,-0.13898,0.14299,1.10357,-0.25625,-0.5983,-0.18533,0.91881,0.42944,0.10187,-0.21,-0.12492,0.51383,-0.30403,0.5397,-1.28833,-0.83624,-0.61032,0,1,0,0,1
Oc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,0.74062,0.02371,-0.97777,-0.12941,0.14301,1.10361,-0.2496,-0.59829,-0.18189,1.17532,0.68374,0.1024,-0.21434,-0.11553,0.51723,-0.08239,0.54284,-1.28833,-0.83936,-0.63259,0,1,0,0,1
Fc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccccc5OC2=O,0.27266,0.04744,-0.25544,0.13834,-1.18173,1.10357,-0.21314,-0.41063,-0.23328,1.45292,1.15826,0.06703,-0.25585,-0.11305,-1.89854,0.22034,-1.8963,-1.28833,-0.77243,-0.64792,0,1,1,1,1
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,1.02473,0.05635,-0.60308,-0.09062,-1.17985,1.1037,-0.25157,-0.41063,-0.07187,1.17532,1.16386,0.11879,-0.19442,-0.11454,-1.89854,0.2383,-1.8963,0.34522,-1.35522,-0.63259,0,1,1,1,1
CN(C)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,0.63942,0.16839,0.08083,-0.12892,-1.181,1.10351,-0.13911,-0.41063,-0.54547,0.07429,0.3638,0.08708,-0.1602,-0.2357,0.50186,-0.49533,0.57595,0.79079,-0.94015,-0.50724,0,1,1,1,1
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,0.75702,-0.00585,0.43001,-0.11749,-1.18094,1.10359,-0.02387,-0.41063,-0.53094,0.42652,0.8724,0.08893,-0.17016,-0.16063,0.50959,0.02842,0.58391,0.94049,-0.8572,-0.56023,0,1,1,0,1
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCC5)cc4,0.75468,0.02175,-0.44725,-0.13612,-1.18095,1.1036,-0.23914,-0.41063,-0.50594,0.91881,0.71204,0.08865,-0.17016,-0.12726,0.51043,-0.18207,0.58478,-1.28833,-0.85463,-0.56023,0,1,1,0,1
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,0.75383,0.00921,-0.64805,-0.12655,-1.18093,1.10364,-0.25371,-0.41063,-0.5025,1.17532,0.96634,0.08918,-0.1745,-0.11788,0.51383,0.03957,0.58828,-1.28833,-0.85775,-0.58249,0,1,1,0,1
COc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,0.70726,0.13609,-0.9328,-0.07898,0.02357,1.10367,-0.25221,-0.59829,0.1904,1.17532,0.88127,0.11721,-0.2296,-0.1126,0.52727,0.11634,0.60212,0.38729,-1.32573,-0.67216,0,1,1,0,1
COc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(OC)cc5OC2=O,1.41556,0.09436,-0.70215,-0.54728,0.01559,1.11583,-0.25543,-0.59823,0.35459,1.17532,0.99248,-0.3199,-0.1275,-0.11297,-1.89854,0.4816,-1.8963,0.35677,-2.02087,-2.7892,0,1,1,1,1
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN(C)C)cc4,1.35445,0.12688,0.31148,-0.59584,-1.1969,1.11566,-0.06737,-0.41063,-0.38128,0.07429,0.47501,-0.35002,-0.05811,-0.23607,-1.89854,-0.13006,-1.8963,0.32051,-1.63528,-2.7892,1,1,1,1,0
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCCC5)cc4,1.46886,-0.03231,-0.41741,-0.59347,-1.19683,1.11579,-0.23587,-0.41063,-0.33831,1.17532,1.07755,-0.34792,-0.07241,-0.11825,-1.89854,0.40483,-1.8963,0.32883,-1.55288,-2.7892,0,1,1,1,1
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,1.0816,0.0958,-0.06321,-0.62877,0.12596,1.11558,-0.17526,-0.59823,-0.49131,0.07429,-0.00511,-0.36641,-0.07803,-0.23706,0.50027,-0.45075,0.52789,0.78756,-1.11934,0.71344,0,1,0,1,0
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,1.19685,-0.05084,-0.59129,-0.63598,0.12602,1.11567,-0.2509,-0.59823,-0.45177,0.91881,0.34313,-0.36484,-0.08799,-0.12863,0.50884,-0.13749,0.53576,-1.28833,-1.03382,0.66906,0,1,0,0,1
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,1.19601,-0.06338,-0.7921,-0.6264,0.12604,1.11571,-0.2562,-0.59823,-0.44834,1.17532,0.59743,-0.36431,-0.09233,-0.11924,0.51224,0.08414,0.5389,-1.28833,-1.03694,0.64927,0,1,1,0,1
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1.09639,0.0814,0.26651,-0.62541,-1.19798,1.1156,-0.0827,-0.41063,-0.81191,0.07429,0.27748,-0.37963,-0.03819,-0.23941,0.49687,-0.32879,0.57081,0.7803,-1.13773,0.7357,0,1,0,1,0
CCN(CC)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1.21399,-0.09284,0.61568,-0.61398,-1.19791,1.11569,0.05333,-0.41063,-0.79738,0.42652,0.78609,-0.37778,-0.04815,-0.16434,0.5046,0.19496,0.57877,0.93182,-1.05478,0.69133,0,1,1,0,0
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCC5)cc4,1.21165,-0.06524,-0.26157,-0.63261,-1.19792,1.11569,-0.21416,-0.41063,-0.77238,0.91881,0.62573,-0.37806,-0.04815,-0.13097,0.50544,-0.01553,0.57964,-1.28833,-1.05221,0.69133,0,1,1,0,1
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCCC5)cc4,1.2108,-0.07778,-0.46238,-0.62304,-1.1979,1.11574,-0.24068,-0.41063,-0.76894,1.17532,0.88003,-0.37753,-0.05248,-0.12159,0.50884,0.2061,0.58314,-1.28833,-1.05533,0.67154,0,1,1,0,1
OC1CCC(CC1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,0.37066,-0.83514,-0.77355,0.1886,-2.63673,-1.33643,-0.25625,-0.41063,0.58573,2.0644,0.88402,0.91523,-0.51858,-0.16125,0.58101,1.31738,0.64346,-1.28833,0.14006,-0.58657,0,1,1,0,1
Cc1oc2cc(ccc2n1)C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c6ccc(O)cc6CCC3,0.52707,-0.78355,0.11388,0.29178,-2.63671,-0.70116,-0.12988,-0.41063,1.28911,1.73421,1.57008,0.95488,-0.43697,-0.16371,0.59771,1.33967,0.67468,0.67419,-0.46941,-0.01935,0,1,1,0,1
Oc1ccc2C(=C(CCCc2c1F)c3ccc(OC(F)F)cc3F)c4ccc(O[C@H]5CCN(CCCF)C5)cc4,0.98208,0.24478,0.78287,0.05654,-3.14266,1.68045,0.1323,-0.41038,-1.56178,1.3574,1.23415,0.88464,2.33703,-0.19473,0.55421,1.63807,0.62987,-1.28833,-2.01154,0.29031,0,1,1,0,1
COc1ccc(cc1F)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,0.29568,-1.36048,0.27271,0.76888,-2.63675,-0.6097,-0.08062,-0.41057,0.59262,1.73421,0.75703,0.89856,-0.42342,-0.17171,0.58041,1.51611,0.65685,0.24997,-0.42717,0.05167,0,1,1,0,1
COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2)c(C)c1,0.38316,-0.70867,0.64684,0.30501,-2.63667,-1.33396,0.06737,-0.41063,2.02102,1.68861,1.26768,1.02127,-0.46409,-0.16242,0.59443,1.81761,0.67129,0.4939,-0.30749,-0.03894,1,1,1,0,1
CN1CCC(=CC1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,0.50451,-0.63688,0.30583,0.27324,-2.63669,-1.33671,-0.06933,-0.41063,0.60958,2.0644,0.64738,0.99396,-0.50631,-0.1588,0.58368,0.9874,0.66022,0.99637,-0.18193,-0.02001,0,1,1,0,1
Oc1cccc(c1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,0.49833,-0.82697,0.29063,0.19458,-2.63674,-1.33552,-0.07456,-0.41063,0.99076,2.03346,1.01622,0.89912,-0.46008,-0.16716,0.58346,1.37619,0.64998,-1.28833,0.18593,0.03974,0,1,1,0,1
CCCCOC(=O)c1c(F)c(F)c(O)c(F)c1F,-0.13771,0.07353,-0.99736,-2.1836,-1.02631,1.08663,-0.24826,-0.41041,-6.91575,-1.33459,-1.29225,-2.68544,0.66314,0.48729,0.23107,-0.34798,0.29706,0.58608,0.2972,2.10048,1,0,0,0,0
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,-1.01519,0.5821,-0.23166,0.1076,0.19171,1.01978,-0.2091,0.58864,-0.37826,-1.22905,-0.80307,-1.84576,-0.6558,-0.68083,0.46348,0.07919,0.53642,0.87021,0.08117,0.62202,1,1,0,0,0
CCCCOC(=O)c1cc(Br)c(O)c(Br)c1,-0.80192,0.6819,-0.11453,0.07848,0.4453,1.0195,-0.18653,3.33831,-0.25158,-1.22905,-0.66083,-0.78246,-0.66255,0.69858,0.47207,0.29711,0.54527,0.8761,0.09039,0.60471,1,0,0,0,0
CCCCOC(=O)c1ccc(O)c(Br)c1,-0.44469,0.82034,-0.43016,0.01323,0.10415,1.01879,-0.2373,3.33826,-0.84935,-1.07978,-1.1579,-1.36855,-0.61627,0.67426,0.38756,-0.16907,0.45823,0.86198,0.06397,1.02399,1,0,0,0,0
CCCCOC(=O)c1cc(I)c(O)c(I)c1,-0.36433,0.86632,-0.35187,-0.02546,0.56147,1.019,-0.22769,6.34056,-0.23357,-1.22905,-0.8667,1.37383,-0.65864,0.69924,0.47329,0.63142,0.54652,0.87694,0.07934,0.61474,1,0,0,0,0
CCCCOC(=O)c1ccc(O)c(I)c1,-0.20761,0.92464,-0.54883,-0.07139,0.35512,1.01855,-0.24812,6.3405,-0.8415,-1.07978,-1.26083,0.35667,-0.61432,0.67459,0.38817,-0.00191,0.45886,0.86239,0.06327,1.02901,1,0,0,0,0
CCCCOC(=O)c1cc(C)c(O)c(C)c1,0.2462,1.0919,-0.12331,-0.24746,0.0386,1.01837,-0.18838,-0.59842,-0.6734,-1.22905,-1.34118,-2.10892,-0.64809,0.68297,0.44347,-0.41113,0.51582,0.56762,0.00718,0.64181,1,0,0,0,0
CCCCOC(=O)c1cc(O)c(O)c(O)c1,-1.42381,0.36533,-1.53102,0.11601,-0.13391,1.02036,-0.1644,-0.5983,-2.47762,-1.22905,-2.0388,-2.38885,-0.33572,0.61624,0.34785,-0.20435,0.38985,0.77255,0.03185,1.31845,1,0,0,0,0
CCCCCCCCOC(=O)c1cc(I)c(O)c(I)c1,-0.36433,0.86632,-1.15507,-0.02546,0.6028,1.01916,-0.23298,6.34056,-0.21621,-0.44221,0.15052,1.38077,-0.66066,0.74913,0.49842,2.04048,0.57241,1.02796,0.07934,0.47107,1,0,1,0,0
CCCCOC(=O)c1ccc(O)cc1,-0.04341,0.98784,-0.7458,-0.13053,-0.23705,1.01813,-0.25613,-0.59842,-1.37785,-0.87924,-1.65497,-2.56696,-0.52263,0.64994,0.30305,-0.63524,0.37119,0.84785,0.04913,1.44328,1,0,0,0,0
CCCCCCCCOC(=O)c1cc(c(O)c(c1)[N+](=O)[O-])[N+](=O)[O-],-0.83735,0.86633,-1.25157,-0.38301,-1.63064,1.0205,-0.2197,-0.59715,-3.16615,-0.44221,-0.69969,-2.10094,-0.01846,0.64707,0.42947,2.10487,0.50139,0.92426,0.40574,1.15534,0,1,0,0,1
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-1.4238,0.36533,-2.33423,0.116,-0.06932,1.02051,0.13394,-0.5983,-2.46027,-0.44221,-1.02159,-2.36138,-0.39271,0.66613,0.37732,1.2047,0.41574,0.9747,0.03185,1.15029,1,0,0,0,0
CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1,0.2462,1.0919,-0.92652,-0.24746,0.10321,1.01852,-0.25253,-0.59842,-0.65604,-0.44221,-0.32397,-2.08116,-0.65528,0.73286,0.4686,0.99793,0.5417,0.58395,0.00718,0.49814,1,0,0,0,0
CCCCCCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,-0.10648,-0.45017,-1.61929,0.51626,0.6049,-1.47513,-0.14173,-0.59848,1.19126,-1.59622,2.82631,1.35806,-0.69638,0.21559,0.57429,4.62086,0.65055,0.80202,0.59077,-1.63444,0,1,1,0,0
CCCCCCCCCCCCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,-0.10648,-0.45017,-2.8241,0.51626,0.60552,-1.47276,0.41743,-0.59848,1.199,-1.59622,4.35213,1.35807,-0.69638,0.22525,0.5832,6.73445,0.65973,0.80692,0.59077,-1.72989,0,1,1,0,0
CCCCCCCCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,-0.10648,-0.45017,-2.02089,0.51626,0.60538,-1.47438,-0.00705,-0.59848,1.19442,-1.59622,3.33491,1.35807,-0.69638,0.2198,0.57771,5.32539,0.65408,0.80392,0.59077,-1.67567,0,1,1,0,0
CCCCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,-0.10648,-0.45017,-1.21768,0.51626,0.60299,-1.47584,-0.2247,-0.59848,1.18719,1.52866,2.3177,1.35804,-0.69638,0.20949,0.57026,3.91634,0.6464,0.79974,0.59077,-1.57589,0,1,1,0,0
CCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,-0.10648,-0.45017,-0.81608,0.51626,0.59534,-1.47652,-0.25597,-0.59848,1.18172,1.0979,1.80909,1.35796,-0.69638,0.19988,0.56544,3.21181,0.64143,0.79698,0.59077,-1.48622,1,1,1,0,0
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN)c(C)c2,0.1162,-0.44225,-0.28647,0.21955,-0.09277,-1.47862,-0.21815,-0.59848,1.09156,0.21307,0.36763,1.35067,-0.69638,0.82226,0.54167,1.43005,0.61696,0.77718,0.7942,0.0632,1,0,1,1,0
CCCCCCCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,0.17262,0.12648,-0.94074,-0.14675,0.6035,-1.47911,-0.2518,-0.59848,1.22751,1.25757,2.58524,1.35883,-0.9133,0.99547,0.5639,4.15531,0.63985,0.80157,0.83506,-0.06644,1,0,1,0,0
CCCCCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,0.17262,0.12648,-0.53914,-0.14675,0.59738,-1.47968,-0.24741,-0.59848,1.21801,0.81759,2.07663,1.35813,-0.9133,0.97746,0.55737,3.45078,0.63312,0.7977,0.83506,-0.02889,1,0,1,0,0
CCCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,0.17261,0.12648,-0.13754,-0.14675,0.5729,-1.48023,-0.19131,-0.59848,1.20247,0.40339,1.56802,1.35536,-0.9133,0.94558,0.54914,2.74625,0.62465,0.7927,0.83506,0.01834,1,0,1,0,0
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCC)c(C)c2,0.17167,0.11346,0.46612,-0.13909,0.47498,-1.48101,-0.00972,-0.59848,1.17169,0.04256,1.05942,1.34425,-0.9133,0.87335,0.53845,2.17235,0.61364,0.78595,0.83709,0.07955,1,0,1,1,0
Cc1cccc2[nH]c(nc12)c3cc4ccccc4n3Cc5ccccc5,-0.59872,0.01019,0.96499,0.69633,2.99099,-0.88311,0.22852,-0.72304,0.42473,0.53861,0.7227,-0.33945,-0.32313,-0.14367,-1.89854,0.45808,-1.8963,0.9187,0.657,-0.54235,1,1,1,0,1
Cc1cc(C)c2nc([nH]c2c1)c3cc4ccccc4n3Cc5ccccc5,-0.59438,-0.0069,1.27623,0.72174,2.65731,-0.88298,0.41757,-0.72304,1.01558,0.32044,0.74096,-0.32465,-0.32313,-0.14162,-1.89854,0.70076,-1.8963,0.94044,0.64944,-0.67059,1,1,1,0,1
C(c1ccccc1)n2c(cc3ccccc23)c4nc5ccccc5[nH]4,-0.5969,-0.04992,0.65375,0.73029,3.30885,-0.88338,0.07052,-0.72304,-0.13346,0.8095,0.66876,-0.36906,-0.32313,-0.14645,-1.89854,0.34602,-1.8963,-1.28833,0.66967,-0.41412,1,0,1,1,1
Brc1cnc2[nH]c(nc2c1)c3cc4ccccc4n3Cc5ccccc5,-0.81784,-0.10892,0.93738,0.85087,3.31038,-0.79437,0.21325,3.33826,0.4645,0.32044,0.77144,-0.34812,-0.28552,-0.14836,-1.89854,0.37945,-1.8963,-1.28833,0.27076,-0.15521,1,1,1,1,1
Brc1ccc2[nH]c(nc2c1)c3cc4ccccc4n3Cc5ccccc5,-0.49867,-0.02756,0.96938,0.57916,3.31152,-0.8829,0.23097,3.33826,0.57085,0.54524,1.16583,-0.33241,-0.32536,-0.14002,-1.89854,0.8122,-1.8963,-1.28833,0.6546,-0.51142,1,1,1,1,1
Clc1cc2nc([nH]c2cc1Cl)c3cc4ccccc4n3Cc5ccccc5,-0.46935,-0.19716,1.16788,0.47662,3.31216,-0.72,0.34823,0.58864,1.31048,0.34456,1.52066,-0.32301,-0.32551,-0.58105,-1.89854,1.06045,-1.8963,-1.28833,0.6354,-0.64213,1,1,1,1,1
BrC1=CN2NC(=NC2N=C1)c3cc4ccccc4n3Cc5ccccc5,-0.7114,1.05087,1.08896,0.49225,3.31476,0.10238,0.30009,3.33826,-0.56699,0.32044,-0.58626,-0.28799,0.61618,-0.24365,-1.89854,0.16896,-1.8963,-1.28833,-0.4298,-0.13123,1,1,1,1,1
Cc1cccc2[nH]c(nc12)c3cc4ccccc4[nH]3,-0.29693,-0.0396,-0.18753,0.4343,2.91331,-0.88569,-0.20111,-0.72245,-0.2247,-0.79879,-0.76095,-1.56404,-1.07148,0.16453,-1.89854,-0.40618,-1.8963,0.89549,0.86613,-0.32732,1,0,0,1,1
